"","condition_FL_vs_ctl","condition_FS_vs_ctl","condition_LL_vs_ctl","condition_LS_vs_ctl","condition_RL_vs_ctl","condition_RS_vs_ctl","condition_SL_vs_ctl","condition_SS_vs_ctl","condition_YS_vs_ctl"
"DRG1",-0.840621685985859,-1.26628112339686,-1.15272799218119,-1.59036122935354,-0.61568099221965,-1.25847731284414,-1.40968071214153,-1.23090184571547,-0.474554067306996
"CAALFM_C108110WA",-0.544886890966983,-1.00661100708647,-0.972719537888005,-1.86942588716832,-0.583334545768007,-1.15967125502508,-0.613084310350775,-0.984981651865975,-0.362154538872354
"BUD6",-0.370888473808826,0.0566528512509569,-0.0274670052642557,0.495680514503288,0.137527171549734,0.111596392114818,0.317756904276154,0.0963144576541379,0.161662196911286
"TERT",-0.901010293741158,-0.217256699399076,-0.589468476395601,-0.00403811580973629,-0.661056033188016,-0.0303193632574398,-0.56540420278176,-0.558068349098048,0.0872150409680656
"CAALFM_C108140WA",-1.46603132129371,-0.734898245482885,-1.04963712769084,-0.946978613389312,-1.06100901667043,-0.5935074471116,-1.25870495619172,-1.30375891538885,0.0259703651004645
"CAALFM_C108150CA",-0.302708436509657,0.0244762722347656,0.153516848874543,-0.415237845576707,-0.00402763110350853,0.281638290072045,-0.189629165661824,-0.551993508781404,0.299445385919995
"CAALFM_C108160WA",-0.189648559073978,-0.384246940281391,-0.410640004331201,-0.332259371868353,-0.18012318753084,-0.290275713698284,-0.379669098338187,-0.165066971731624,0.058453163984643
"BUL1",1.09010034725555,7.41159011471959,4.05591983693657,6.27084207675206,0.787480853205398,4.58273550947088,1.16732513622823,2.71939512546525,0.614130535850106
"CAALFM_C108180CA",0.584307516095731,0.75374176819747,1.02499503345669,1.44770889816836,0.934477215913857,1.03197713125688,1.58981152156947,0.994638944038628,0.217310711703008
"CAT8",1.3157392461603,6.2884653870808,3.74498025341318,5.05670543474819,2.94253370738623,5.21544641290152,2.11641657011258,3.53674230589417,0.0922231299596121
"NTG1",1.11615907570402,1.87604170864101,1.46071673537515,1.76534277084751,1.16076183121838,2.03747758132671,1.98719592590299,2.37710071456841,0.599797659068211
"MLT1",-0.893562312423199,0.263115536261613,-1.09764755737416,-0.699223811262424,-0.531552738187881,-0.739784309941014,-1.75004706890271,-1.10446423216788,0.0296079846816643
"CCR4",0.172267217991955,-0.279063892443755,0.0487895588145031,-0.524702614023431,0.0753082497056452,-0.235143446686419,0.303386797806627,-0.0328759537051918,-0.284879674128526
"PLB5",4.51023202724123,1.09909320835194,4.41554032468552,1.29724286549066,2.96168491400503,1.64410291965816,2.44384309242789,2.02087683645409,0.272982803868319
"CAALFM_C108240CA",-0.169440529989897,-0.674127354751144,-0.521851738848757,-0.0580223978364451,-0.0361574445872472,0.562656160597033,-0.853764180220768,-1.19590781871557,-0.186056310112663
"LTP1",-0.340518585936644,0.110288830204483,-0.267225518394668,0.0516064103951772,-0.187725278827401,0.208850952975859,-0.575307218324272,0.116378519533901,0.21531358138763
"MED15",0.0431524601896693,-0.279300808573811,0.202898299248155,-0.460512824308148,0.357923377332309,-0.254687062710147,0.747945747611604,-0.0474421494503994,-0.0633816874994896
"DIP2",-0.811514247793849,-1.31458536330979,-2.40703504485059,-2.9114923673732,-1.09285076260556,-1.54157262104334,-2.5726858986561,-1.22962378158109,-0.446256463086312
"NOT5",-0.179020983859928,-0.769958673546861,-0.200198621543375,-0.792032571037102,-0.0135869288939826,-0.343859541585418,0.0629718958128544,-0.256410705441044,-0.167064527509117
"OPY2",0.0838852960391892,-0.831257364257895,-0.394951845735454,-1.31227343414529,-0.0643423314721998,-0.633208834447787,-0.503095801576631,-0.653817501687442,-0.218807307210315
"TKL1",2.75377029441665,1.99881401696395,3.00674572616211,2.83214963521993,2.39208961882822,2.97116494535405,2.32259295459089,1.14675166746787,1.13833027744955
"ADH2",2.38829813463894,5.18255584625932,3.586570373981,10.1445311570776,2.87521530137786,6.50773235911286,3.07727368078318,8.7501515847542,5.75832190934402
"CAALFM_C108340CA",3.32095381608445,4.07376685305929,4.29369957825504,5.18677392133199,3.32852491663723,3.73362436876445,4.46651665171359,4.55274412925007,2.89902068337998
"CAALFM_C108350CA",2.58490711366656,8.41842659313907,2.68947238106726,10.6181674505983,0.893809038723021,8.45054435474749,3.03903152691272,8.05411481714774,9.0791879879657
"OLE1",0.947485346372192,-0.0855116654920197,0.846888257051837,-0.12291003734113,0.39060337774815,0.6416949184579,1.03616039083653,0.659349893914957,-0.363268682451552
"SDS24",0.660286617653404,1.30389685991826,0.869751884500938,3.45099175192122,0.628590599216209,1.35863209240427,2.11998450024989,3.16221757545879,1.6618410937598
"TEF2",-0.469198648707914,-0.379154109076176,-0.852734473756255,-1.01758360908359,-0.480277291769639,-0.41689600968833,-0.656330418546219,-0.27613150056616,0.0395956603163381
"CAALFM_C108390CA",0.286502404315484,-0.114074177614223,0.151796678635678,0.138241729423967,0.231497653352453,0.430580479052846,0.548728805836152,0.567465614330897,-0.0531996925895996
"GCV2",1.40962252956115,0.803932515972348,4.50751211655495,4.32584718482643,2.55555240546618,3.87652012770755,3.80020314404215,3.59116365811365,-0.334068101531079
"SAM4",0.466805552315693,0.852386152506218,0.706738752632594,-0.496486419578459,0.766398461784404,0.277110678183004,0.335173791092449,-0.0537390040539827,-0.33381035808815
"GCR3",-0.851565298944295,-0.263741438221818,-0.982152861980329,-0.868161997755307,-0.87984464995693,-0.249055597114465,-1.31971387561912,-0.308329619024862,-0.1298533534557
"CAF16",0.318674233066738,0.779673517563931,0.378306154841514,2.39856830850128,0.141154212094282,1.12937092016082,0.242058261848994,0.544388478531575,0.426230510120638
"CAALFM_C108440CA",-0.736034673705195,-0.294084562113388,-0.340618766560123,-0.286785212512139,-0.495906080180652,-0.336784506554554,-0.574078163077788,-1.03083166638,0.368835939657903
"CDC42",0.0106581203299286,-0.332914900946459,0.230619682721984,-0.871846280246081,-0.0745954300317017,-0.258300405093943,-0.104687277742634,-0.656163735637775,-0.173832038271875
"UPC2",-0.400157488634559,-0.707662799192174,-0.123119979970394,-0.308806710212612,0.120776892459963,0.658698301244313,0.243745759945807,-0.753241733057237,-0.0177038848830443
"CAALFM_C108470WA",-0.259706041431672,-0.389008661060702,-0.200889840453175,0.524580928256537,0.024253365797876,0.467596655156851,0.285798581422319,0.267329074073577,-0.0748320621737083
"APS3",0.360161597982261,1.54634870883517,0.933247100517348,1.72858057261499,0.279616998528191,0.977398281831194,0.879818275517916,1.38888662131437,0.793107716795166
"CAALFM_C108490WA",0.800689838444461,2.00126341154639,1.26103906731057,1.60419941343421,0.711558687239956,1.00965045322252,1.32156524896039,1.16512013737669,0.317665807566026
"ENO1",1.55040976629304,5.55655469713236,5.49391987050503,6.59598779807792,5.14921066653369,6.08294435547868,3.3546751057265,3.04037845921962,4.81578285908331
"EAF6",-0.697791272141012,-0.0316504636257618,-0.224868306460422,-0.283877664258857,0.0270351825262947,0.018114911053316,-0.537622479750784,-0.517588113943934,0.0461385156860476
"CAALFM_C108520CA",-0.94171011484677,-1.34417275856747,-1.45847734857514,-2.0622804151769,-0.700755831935792,-0.845341424711286,-1.06617129947516,-0.561990416698808,-0.276144681616755
"CAALFM_C108530WA",1.72428435246546,0.473603074387081,1.85368135811278,1.44594499930324,1.02378411697371,1.14355617745939,1.14670271879229,-0.35038815826533,-1.05966487167872
"CAALFM_C108540CA",0.344210205201195,0.293788459109276,0.290552631345804,1.01242829170953,0.0227089189315852,0.0521159277322111,0.466960697267538,0.569128990608739,0.414172433467049
"GCF1",-0.494630559402405,0.327416436917566,-0.549212723305561,0.429820569205259,-0.33563260478757,0.589406117518666,-0.446783322270863,-0.0719067486322666,0.837637043149485
"TCP1",-0.812585180792195,-0.979799663589499,-1.21388565904647,-1.57117174179298,-0.721315426843468,-1.02890255586306,-1.19227185268571,-1.11916582162234,-0.255839351894954
"PCL2",-2.68921396810756,-0.0463196165064071,-3.51870963529045,-0.179296276515649,-1.51665131356904,0.515231371908042,-2.90696107420607,1.53253199384019,0.540587351395386
"VCX1",-0.214706308192628,1.33277990572646,0.383001808007532,1.85251853838328,0.360168028786219,2.30593500069836,0.80554500696421,2.4215177699643,1.2370077052501
"ERG1",-0.777882027780768,-0.129194178335869,-1.32975650246567,0.137050440409779,-0.793583316453598,0.401274051044755,-0.860984070012898,-0.471149381547225,0.65556350800093
"GCD6",-0.809802747033003,-0.597843653805071,-1.15276992644472,-1.343188576871,-0.606793940598878,-0.856413380865917,-1.05438495853415,-0.844210870633542,-0.203517600015596
"CAALFM_C108610CA",0.314637420124106,2.72005964115725,-0.155327654873603,2.84625576743125,-0.0391668549959371,0.170696838432701,-0.131729893380479,0.796728536915805,3.51135404784604
"CTR2",1.35592122945252,1.53499243094143,1.5318478624355,1.58768857968733,0.829882282490892,0.959301632811262,1.11936082680212,0.950790140425676,1.82857418130297
"CAALFM_C108630WA",-1.12820569128793,-1.34158197512056,-2.1341235145862,-2.01303478401701,-1.29764197622546,-1.42308694741834,-1.70071041001043,-0.798176787924003,-0.441684817803901
"RTG1",0.155223721586261,0.610238650113455,0.0690332735020439,1.00313319224788,-0.0120343034968066,0.295396690542691,-0.39755179700279,-0.087107358934732,0.843482363173994
"FAD1",2.16495618194559,1.9775383309703,2.44408248665065,2.4874223663859,1.84427421154493,1.85310582557626,2.9713589701028,2.738806097556,0.861278030404862
"CAALFM_C108660CA",-0.681068175379603,-0.199522960098857,-0.575992207188231,-0.058061959655661,-0.609003370018876,-0.4247375005387,-0.907996951540234,-0.79686921922187,-0.113505394428622
"SWI6",-1.15233558713531,-0.514369167319781,-1.10256435877103,-0.960746093390394,-0.598326736899683,-0.303687164186895,-0.671283020608259,-0.324398801096229,0.0122799089406914
"CAALFM_C108680CA",0.903713535125421,0.513652124567661,1.17248939910938,0.652763843447725,0.643853173926007,0.688870783351171,1.01398319739421,0.209079500000014,0.436592075722324
"CAALFM_C108690WA",-0.255234578648742,-0.0325707528380957,-0.36259202344259,0.0471042513279518,-0.372086624040577,-0.30641505200868,-0.0674141879988877,0.352821620548389,0.339684508782004
"CAALFM_C108700WA",-0.640930005169995,-0.683546766444922,-0.6330752109978,-0.674045262226303,-0.282120791399318,-0.779305755754943,-0.308307170721212,-0.413661169641225,-0.35942323174112
"CAALFM_C108710WA",-0.157042474162252,-0.574367662108439,-1.16086709799859,-0.66603439725795,-0.762018146587066,-0.555835672286036,-0.948004612384254,-0.339141819466057,-0.315747621419384
"CAALFM_C108730WA",0.487628829520231,1.11039491159538,0.634409163562447,0.941355015146082,-0.0248251859012504,1.15323126694932,0.0679576568796081,0.359903393626993,1.02330490382117
"SEC24",1.15351854333931,0.487884725641104,1.36380992246478,0.204254990485151,0.885302384746274,0.39153261728762,1.62249294550478,0.16442959036851,0.205571530256901
"YMC2",1.7804205110093,2.19158463731847,2.96975319982816,2.39260203813722,1.96626269258153,2.37744868196877,1.75388183073585,1.4320494606104,0.849428018315647
"CAALFM_C108760WA",-0.878278686107857,0.0015366082560395,-0.497299265226048,0.0700578245353212,-0.504962438534137,0.0313918401878009,-0.445022644849364,0.0585278910903918,0.0979310945569845
"CAALFM_C108770WA",-0.665516228450409,0.879382000223884,0.336443931604521,2.38251463779708,-2.93162481232848,1.62780361736382,2.13725713098862,3.14481757081739,0.291035515540537
"CAALFM_C108780WA",-1.03403112789558,0.937067860051883,0.121573609994214,0.603763641541961,-0.146611533549226,1.16151692823713,-0.305934168468793,-0.154261540510391,-0.193176873482117
"TPO3",-1.65269575236975,-2.61350800168582,-4.40117701789995,-1.00614141594518,-4.59510585344919,-2.34981262617101,-5.10559176635779,-5.15948439880447,1.4666418067916
"CAALFM_C108800WA",0.171570218776223,-0.488157493751434,0.490358047682911,0.495486638136695,0.491260078250047,0.19268557958554,0.56298376600224,-0.846768598790045,-0.0996868137252635
"MSS116",-1.19586936780676,-1.73142165252266,-2.66661112356495,-3.29978611615103,-1.69237570940955,-1.69579452366072,-2.46994358791522,-0.888409658559295,-0.629287694030726
"CAALFM_C108820CA",-0.632177081197355,-0.325336699429467,-0.229187005486875,-0.556462003135706,-0.0940655450365553,-0.507700325441758,-0.458344617387739,-0.552483781194225,-0.144664504475855
"CAALFM_C108830CA",-0.988182330040167,-0.436323440698994,-0.744168491653292,0.0610942713002443,-0.632187239134896,-0.204132351802159,-0.664996107853275,-0.985588782768144,-0.277828271308759
"CAALFM_C108840WA",-1.16362610107492,-0.475518500019234,-0.339475806242592,-0.00929117147679348,-0.613586868112841,-0.194304550292658,-0.881177712815339,-1.01715571584984,-0.202619114331948
"AFG1",0.706402656834997,0.464966842949672,0.97167011847225,0.258079467177843,0.101723566436242,0.279388717188896,0.762488200458212,0.753136160920147,-0.369670917052755
"CAALFM_C108860CA",-0.120319343963839,0.0320775927235576,0.122614975215458,-0.065337761928073,0.0275702459485747,0.0290505613051133,-0.0837271328376448,-0.271585536869818,-0.476061131690147
"JIP5",-1.22254794114527,-0.702587123995904,-2.14868338020271,-2.23394471616436,-1.04338938716548,-1.24307270075095,-2.45841748794707,-1.28677995112248,-0.349120146754689
"HEM14",0.463554055788936,0.506706552864784,0.187205923061429,0.818251820985279,0.130380193719081,1.33179817581566,0.472079250392836,-0.0670292853086764,0.390260335731686
"CAALFM_C108890CA",-0.781085360232947,-0.471529793571455,-1.19744047894301,0.0547592303128763,-0.317058435371591,-0.443553400766764,-1.36936268998074,-0.731950936693022,-0.0595629068384058
"CAALFM_C108900WA",0.472193200805703,1.2314078964225,0.39231343620132,1.24816991144122,0.709432828174221,1.05593536116008,-1.63818698489821,-0.997493807936133,0.274456278677962
"CAALFM_C108910CA",-0.441307412945708,-1.07381225942179,-0.630403724219211,-1.55098253085909,-0.151364854941741,-0.85387451134131,-0.549198463728228,-0.866174890494803,-0.685875527323475
"CAALFM_C108920WA",-0.549630242045094,-0.496957696293227,-0.908212588669733,-1.20289686140511,-0.403738379907497,-0.359230960655732,-0.530675639283508,-0.108691463778995,0.0301210147722351
"CAALFM_C108930CA",0.00946213786001903,-0.189867302946295,-0.0742965134469122,1.02528498963095,-0.00449027335233673,0.291580103571392,0.178580872328627,0.367524673277498,0.411468437614917
"MSN4",0.167198489829795,2.24843799508191,1.06627352921952,2.02258439837174,0.564565109611852,2.11409433434405,-0.584802179536119,0.384528953913722,1.28091712964258
"PFK26",-0.196933787342493,0.548781238000411,0.443632750221217,1.51178564021122,0.300079339872324,0.446786865775439,0.283015541700673,0.103922420591539,0.0933634445965827
"CAALFM_C108960WA",-2.14881064615512,-0.777915104693992,-2.07912687060051,-0.612353573433578,-1.51015907832729,-0.59462039583573,-2.20169203309609,-1.3689078142329,0.321596102233702
"CAALFM_C108970WA",-1.04760761404473,-0.243426128203574,-1.52824832317685,-1.11906274776662,-0.867439583885303,-0.474629089706409,-1.85621225305758,-1.69788417459948,0.318717765136955
"ZWF1",2.43432036081956,1.94661271400707,2.05123980854063,3.25586205206558,1.01719828972749,2.01246715868053,1.53995628864332,1.50778595001256,0.580146379429314
"KEX2",1.82021907212632,0.858097567343616,1.8870026723241,0.580453469090703,1.27167779245051,0.746646045260633,2.13709882346729,0.681821680910413,0.306936221536616
"CAALFM_C109000WA",2.28497239610002,2.3356791019451,1.4787059242314,3.69708817830281,-0.134192819197672,2.84006327271082,1.6322462262036,2.6455652052889,1.06682300998882
"NAR1",0.809181638399171,-1.04575593822716,-1.08700577528227,-2.00250287966989,-1.03865346993581,-1.43423857642678,-1.27431614082543,-2.07996401826584,-1.25284468949439
"CAALFM_C109020WA",-0.465528318317065,-0.696800606044298,-0.756420078506468,-0.667223639606642,-0.516865126795554,-0.562831794488836,-0.0625175392499643,0.166670170093261,0.128533296798794
"COX5",0.0905572530132843,-0.211559708679762,0.151668922605682,0.192659767459215,0.0539987492710875,0.105539937158029,0.323074999139387,0.603690290313843,0.450254635380025
"CAALFM_C109040CA",-0.926767221931948,-0.883800007292412,-2.24078454131495,-1.66212350749181,-0.901001153450887,-1.07471309404302,-2.67496358302909,-1.17427020069463,-0.316011485020335
"HST1",-0.62377866513125,-0.392817087195338,-0.725157030837292,-0.948622509747959,-0.775274688327314,-0.427533089938006,-0.787202848523854,-0.854458396276794,0.0565685731037157
"CAALFM_C109060CA",1.95045151674769,2.23708593810514,3.1019179900892,5.00779519967493,2.23250643250292,3.77421607969807,4.50752929823562,4.38697252785536,1.79698878267622
"CAALFM_C109070WA",0.556601402079761,1.70730522280039,0.919137996652345,2.76873709790597,0.790643533501235,1.46168432826543,1.46248451058432,2.00055463494635,1.21620227282071
"PGA6",-3.66338205377937,-1.27494792726365,-5.05703900239814,-2.24719783616727,-2.59684900146836,-0.949714654148195,-3.58453622114805,-2.17506769561849,-0.170985104919719
"ARG81",-0.26261529833166,-1.1450186822413,-1.03483163128883,-1.25500795312146,-0.563988129093523,-1.45191982613656,-0.803344204575616,-0.686198665300222,-0.986129381434969
