"","FL.log2FoldChange","FS.log2FoldChange","LL.log2FoldChange","LS.log2FoldChange","RL.log2FoldChange","RS.log2FoldChange","SL.log2FoldChange","SS.log2FoldChange","YS.log2FoldChange"
"CAALFM_CR07680CA",3.12239735710973,0.292607174030042,1.21491124948987,0.996079968247276,2.20734248714975,0.810302270846103,1.74642586939992,1.17850011173055,-0.00933398187649667
"CAALFM_CR07690WA",0.124790579629664,0.294777876795072,0.0314105001929029,0.10197002314473,0.332175932223056,0.205687859175499,0.11254217089942,-0.1337597263697,0.0712370864430322
"CAALFM_CR07700WA",0.601411814591668,0.314245627676742,2.06558184314726,0.0549862249976211,0.332709238153237,-0.028221013634253,1.12830819272895,0.320656255956301,-0.0152112649989451
"ARO2",-0.949295935149041,-0.322147569106629,-1.24659165417509,-0.294561177217653,-0.664259713417137,-0.277156643817517,-0.943814181218528,-0.677603088648268,0.0116770828647097
"CDC45",-0.18357951615249,-0.451303344816983,-0.424496219855009,-0.197612751625931,-0.191673679667909,-0.142158640021389,-0.203588496804006,-0.117669045845019,0.0247516852493637
"HGT14",0.0516319328321125,0.696566812988455,0.668568711130361,0.265953772994384,-0.12017529973092,0.0539011415898655,0.0910590233181601,0.354295574545219,0.0532618419258355
"CAALFM_CR07740WA",0.0828335891014656,3.62049285562299,0.478272413379673,0.195024387981404,-0.0676140927130174,0.125643390872352,-0.0611628502506213,0.0921551461644969,2.49365235006774
"CAALFM_CR07750CA",-0.314406428543827,0.39123797056585,-0.943075654987723,0.477563354035135,-0.5409585823729,0.445099818686891,-0.244903077000514,0.362949126250868,0.349704509428799
"CAALFM_CR07760WA",-0.752340778863258,-0.7775739377498,-0.873210395635559,-0.352338465801585,-0.386994421071207,-0.422593979257767,-0.559663936093486,-0.603734620168291,-0.0275589836214398
"PTC6",0.0403832348731125,0.405503432629116,0.655504921632364,0.180223636303381,0.341022442504468,0.213084253726196,0.394617794600359,0.32188198050515,0.00121983473258572
"CAALFM_CR07780WA",-0.166413386887563,-0.218482950576904,-0.170413178542308,-0.219693360864573,-0.204569889388304,-0.0511717185876317,-0.0926919141740852,0.080497079389308,0.0240557972133699
"YHB1",1.7131801529379,-2.22987675616397,0.19509145927793,-0.170500853681952,-0.623241944492366,-0.158722438699227,0.783204239571778,0.019916671796463,0.0166534580752898
"SAP2",0.548835522973142,1.12196752139733,0.0948965630117238,1.10405252422435,-0.0301276938462195,0.983591973982365,0.299459434758228,0.737353457734774,0.647225519595413
"YHB5",0.332580567802096,1.18565661853529,0.512388430994698,1.65170851217913,-0.000304474996151119,0.703977601637708,0.349954096711562,0.485618519626308,0.0575951955405376
"CAALFM_CR07820WA",0.259225330131008,0.238456280013549,0.837001239650096,0.689167818373326,0.0848113925893885,0.403189590743758,0.394663369976369,0.274926983525647,0.0222460388024297
"CAALFM_CR07830CA",1.39212730027073,1.1138997316968,1.6094226420058,0.956160296353273,0.717111727002988,1.27114568764016,1.31218530260454,1.23566435104054,1.99428302388243
"CAALFM_CR07840CA",1.32035568690488,1.45013320230573,1.52768517959505,1.00553909462284,0.578007344610543,1.72920281982363,1.36076472085433,1.40134290081843,2.36202386769878
"CAALFM_CR07850WA",-0.100111568295861,-0.0544175383768685,-0.210463352570511,-0.0452138384013778,-0.1665430135718,0.0164771680371393,-0.0529452902454885,0.15052978723615,0.124229870434562
"ASF1",-0.0885621266605244,-0.523347346825131,-0.191795218536656,-0.34255084536225,-0.092416478104597,-0.469038516050187,-0.217448855400744,-0.364363964539869,-0.0983767325554338
"CAALFM_CR07870WA",-0.160947679000076,0.0818357030613976,-0.0729924733221376,-0.0691761578698103,0.00195530355545963,0.031350427547062,0.0452916709867959,0.234277056523552,0.0403351707257657
"tG(GCC)1",0.024153269055315,0.0302662189076577,0.0457196651082444,-0.00280529243396318,-0.00533827060040379,0.00753050922203373,-0.00447402627527371,-0.00311874903862843,0.00132351902745994
"EFG1",0.0406338634999522,-0.252233956404472,0.0636220775098021,-0.146908740057868,-0.528599934006318,-0.348899378299459,0.00435890711748474,-0.00101834949474494,-0.0219133641447103
"CAALFM_CR07910CA",0.334079179462683,0.6099078591879,0.473821047319277,0.305006060549811,0.267075695615563,0.396122953964666,0.317665184796054,0.432194662624502,0.211546560492008
"CAALFM_CR07920WA",0.280588092768534,0.207632261714763,0.804383216154369,-0.0382921917962219,0.360118014211384,-0.0746593233815696,0.249300410304594,0.195373339773433,-0.00765542760182318
"CAALFM_CR07940WA",0.380966494218338,1.01930265723566,0.125729746403703,0.958752978100386,0.109406543209445,0.746212786196455,0.322865236986628,0.505883697212437,0.420963865174551
"IMP4",-0.413199468675768,0.357366605656364,-1.01510493362867,0.146422508618744,-0.66248390458318,0.0826860605555564,-0.386137262031273,0.0337012562309188,0.0378601333303262
"TRK1",0.503624768200263,0.612280727629671,0.4381307990753,0.322954831030724,0.443292375906003,0.206377838472268,0.401061914546479,0.309138254825684,0.141022103641726
"CAALFM_CR08000CA",-0.858670990517412,-0.243819179237475,-0.779265535053954,-0.334566716812876,-0.471040901780133,-0.14058996593536,-0.732625298111707,-0.525302859497759,-0.0112207032045718
"DAD4",-0.0410544465223649,-0.211582799002013,-0.0600500704884611,-0.251192152560281,0.0273652818867764,-0.185953382701955,-0.0185313628223226,-0.189203082682153,-0.00949515336602107
"NOP10",-0.42445489584018,-0.202647817772913,-0.98596155347551,-0.0860652632211211,-0.334678346049464,-0.0832942590714454,-0.415630748008648,-0.190725279183718,0.00564119707225572
"FGR32",0.0895302007655181,-0.159694909425146,0.136914315405053,-0.265445496875908,0.240263417179494,-0.0921264857667393,0.0726616676892538,-0.181155665513029,-0.0669659948413735
"CAALFM_CR08040WA",-0.0570593765739206,-0.0266275009001318,0.336496641577149,0.00628680249028615,0.256661900344854,-0.0336663540279682,-0.0429288168378247,-0.194030096320711,-0.0321652837837857
"CAALFM_CR08050CA",-0.180586939189232,-0.103396168470248,-0.111510851112857,-0.184103491396289,-0.0581165392066659,-0.170548122126571,-0.119528562971294,-0.24403906259875,-0.00674233481225605
"VPS21",0.358183276310133,0.546587390479359,0.71142557579533,0.216384788690626,0.393012495063612,0.0993301049469984,0.266063476656145,0.0320557353065493,-0.00486576165596704
"PTP1",-0.0952776638015853,0.271043523490375,-0.0495315047084532,0.0840278123632769,0.00309529602793842,0.0717467536915346,-0.15410617385042,-0.321108843196642,-0.00251552488962079
"CAALFM_CR08080WA",-0.119309521350593,-0.1927268589332,-0.576983860368715,0.00386494465723543,-0.539258385183543,-0.485911422377236,-0.343867829205806,-0.415184773758879,-0.160034348034577
"SSB1",-1.0568079731344,-0.808699154790839,-2.11735684957369,-0.627214565938468,-0.977823339450426,-0.539900863237087,-0.985159543331766,-0.717049966348569,-0.0252924619463052
"RIO2",-0.390973043327782,0.102229992099474,-0.930507205472492,0.0252246819161912,-0.420140744109149,0.0553571707886327,-0.463865965875566,-0.100352893078799,0.0258777930030318
"CAALFM_CR08110WA",0.140140427227129,0.0495196542986233,0.100706970105935,0.629740958461939,0.224022242806199,0.533483323561903,0.0199154746904603,0.426597770833506,0.348294838631531
"DCP2",-0.277085195405018,-0.261527670652478,-0.284318191885415,-0.203860949617498,-0.191195320302483,-0.204411618116622,-0.230182117280646,-0.221007000271569,-0.0686297842701739
"CAALFM_CR08130WA",-0.577433006306889,-1.01143794937219,-1.00540892816361,-0.527431205451889,-0.536031674327384,-0.540396896311571,-0.334470426745822,-0.307648716897509,-0.0887638148707109
"CAALFM_CR08140WA",-0.400204831243612,-0.16139960910671,-1.80856104141239,-0.24512613004714,-0.601296370313761,-0.213018018836408,-0.438565614762928,-0.602368160003913,-0.0647904541130181
"RPS20",-0.480184560427906,-0.355044725425445,-1.11011128253862,-0.027121307901111,-0.296102576273187,0.00658736542668348,-0.366610254584959,-0.102462812434684,0.0277941857644861
"PTC5",-0.255566493000788,-0.612935973720941,-0.0126653215792281,-0.538857052447338,-0.499844150910691,-0.392433041127247,-0.0625916147987238,-0.0881862595864645,-0.00658801713827086
"CAALFM_CR08170CA",-0.121411335298187,0.0761740512267437,-0.124002485390137,0.134155423891709,0.113872378991973,0.0730868527125981,-0.072275943238422,-0.123185497174637,-0.0635381394477566
"TRM9",-0.375185348749142,0.0849497812113863,-0.843664460153825,0.102288318387678,-0.306494408207666,0.0620381188577824,-0.346953801152684,-0.0672654636311045,0.0319609111380223
"CAALFM_CR08190WA",-0.0439333580650485,-0.0405068314427518,0.0759199553124276,-0.0401957140355213,0.259745787483333,-0.260059876060836,-0.14364444044548,-0.00546726936119738,-0.0191668635189109
"CAALFM_CR08200CA",0.0192177069904818,0.215874094918082,0.36214232398964,0.250555888176311,0.177319920919405,0.285104113449569,0.0782445473654605,0.178337750274666,0.0472223754207831
"ACO1",-1.10006743492776,-2.68414642059751,-1.76659987994014,-1.4383264469611,-1.96492981805567,-1.4886440968227,-0.668754953179472,-0.860415078974752,-0.0457938576794827
"tK(UUU)3",-0.0827101600917489,-0.0295187213887723,0.141813899785557,-0.00233188828020784,-0.12472076076229,-0.0790407029940159,-0.0370504250968756,-0.0255259749948278,-0.0115859206777519
"tK(UUU)4",-0.00162414666803299,0.0369453425331629,-0.00444908423621115,-0.000753615218570083,-0.0015021524021743,-0.000650150349891352,-0.00133814391288534,-0.00084356688190437,-0.000102746408885415
"tK(UUU)5",-0.29039702889,-0.47071012009995,-1.32040438093819,-1.6893481239398,-0.514126804035468,-2.48636137623417,-0.205246456356,-3.43166811519734,-0.0531413355588578
"HSP104",1.54988755860428,-0.246670912804037,1.3702580776909,-0.00653712620866124,0.547269290602595,-0.129136728706485,1.01956910064346,-0.0799496057283664,-0.0180792818317674
"CAALFM_CR08260CA",0.144732763665251,0.267272235964577,0.225851904716766,-0.0103766680992858,0.298217657159854,0.0108787650941815,0.083074973351551,0.12389362857462,0.00734517689152517
"CAALFM_CR08270WA",3.09634113219777,0.0706312867207623,2.21159059026234,0.262828178116757,0.181424678386136,0.05365578566199,0.743476965625334,0.0798397107982728,0.0130419992273516
"CAALFM_CR08280WA",-0.484495453658717,-0.765124302676951,-0.83153391529479,-0.622206322652757,-0.127802495367619,-0.454824458389083,-0.527362788083399,-0.764531243412937,-0.0615121651240903
"CAALFM_CR08290WA",-0.30914768306507,-0.448327614323166,-0.303707221520922,-0.48494075236649,-0.211138559380416,-0.371969314345523,-0.335931624210202,-0.462717866678943,-0.216991638979475
"CAALFM_CR08300CA",0.522663888826341,0.221064848391302,0.334673381713516,0.218887976292868,0.469683835466804,0.214150454063319,0.484610284045452,0.13609125950743,-0.00473725305903179
"CAALFM_CR08310CA",0.447317389827227,0.458561186819454,-0.0258863973672319,-0.252442925662005,-0.685157944082798,-0.265547579255219,0.364565254213391,-0.0304305959967986,-0.0456095469505147
"ATS1",-0.0740222052275575,0.326259306019182,0.0416215423009115,-0.0240321736819208,0.161713000553129,-0.0923826703146655,-0.317414034852645,-0.449722318647967,-0.0324716928539464
"CAALFM_CR08330WA",-0.0836105965052456,-0.0980284977318194,-0.255981434787481,-0.161966186838479,0.0321902970947456,-0.0957663010433182,-0.186834803105383,-0.125709083303022,-0.033212568247047
"CYS3",0.0859758144861583,0.579910836679348,-0.439711771752179,0.0626872500539293,-0.82178737496694,-0.336473661548901,0.116269629648835,0.270110675087671,0.0154083709623447
"CAALFM_CR08350WA",-0.042853495084016,-0.164051617074434,0.0137404814598099,0.131169975649195,0.239099115791166,0.0577616117378196,0.0401892423999817,-0.130506201536996,-0.0670381323615941
"RPP2A",-0.566181054208485,-0.626292113161391,-1.28114854348623,-0.157860663082219,-0.370926183256994,-0.147610292283063,-0.467526157072319,-0.289731676850286,0.0100589864898425
"GSH2",-0.56303026770804,-0.0999515018792331,-0.59485412405547,0.0579210706982872,-0.299240680618914,-0.0185955870715846,-0.386020659844776,-0.143128031242154,0.0220045312285456
"CAALFM_CR08380CA",-0.192262948946006,-0.718196253408192,-0.046649721289862,0.0321491390429549,-0.20830318695175,-0.0495502780525172,-0.331653924460286,-0.117499935787622,-0.0497317752481603
"tI(AAU)5",0.0827596339250607,0.140282038481455,0.186099273678753,0.0354694517282718,-0.00910619980996732,0.0385514345220521,0.0717643090553146,-0.00527878234264662,-0.000582822866718799
"CAALFM_CR08400CA",-0.43379514609635,-0.609580109446061,-0.740491859622163,-0.246148711629166,-0.301795578299449,-0.241703941744199,-0.338286677908005,-0.225344277655142,-0.0116900331128229
"CAALFM_CR08410WA",-0.335633865269725,-0.110905877913849,-0.536349076737748,-0.346272032814848,-0.352437677022921,-0.249731942253608,-0.413445987368772,-0.337346772964118,-0.00802853493291347
"CAALFM_CR08420WA",0.601467045384556,-0.942038267633655,1.26350160202593,-1.0734976327201,0.593829685144037,-1.16483185167011,0.825453673901407,-1.55549626523675,-0.0968626089131427
"CAALFM_CR08430WA",0.244031342232286,0.0233032958835704,0.268091563806092,-0.0462549421550302,0.241669503579375,-0.00777764401709174,0.0664091352494795,-0.012053437367483,-0.0403600638744852
"CAALFM_CR08440WA",-0.113673719872689,-1.02046917059447,-0.231645048805036,-0.951345417379382,0.106361283056604,-0.722913269774841,-0.0847075159267672,-0.486548197302105,-0.0482996636172783
"CAALFM_CR08450CA",0.311253832702143,0.122844610945066,0.625673996595726,-0.29584330154415,0.242096800018909,-0.0832557525054546,0.199696518858141,-0.468084724539565,-0.05087818847255
"TPM2",0.354306706067468,-0.0314570318440537,0.45184358310547,0.0979342792544244,0.374125888734251,0.0354906391881491,0.309567662977003,-0.186095798434473,-0.0934532639600667
"CAALFM_CR08470WA",0.26100890465628,0.740646785097903,0.385098872696181,0.187772793292374,0.124106723452763,0.226584686299559,0.149301198022812,-0.158288480413763,-0.056471523392912
"CAALFM_CR08480CA",-0.57498362691165,-0.411937542941165,-1.44647026744764,-0.200474463573139,-0.467963865836916,-0.145278801099859,-0.477949786812186,-0.336869827259007,0.0168329024501121
"TSR1",-0.461773855451344,0.189982734213448,-1.27970785837616,0.205799202815539,-0.470905445000365,0.186843711116063,-0.357713623389018,0.0985849286063767,0.0536856340270201
"CAALFM_CR08500WA",-0.384458591616202,0.273812492723318,-0.911960834810369,0.176801909845527,-0.416375445113719,0.23332688193763,-0.358706877681006,0.0647038776707792,0.0534953983981151
"PGA13",3.05657529280574,3.50840931211297,1.8130468485447,2.99358344882026,3.05477491636271,2.99937773939724,1.54474233616556,0.348802263304666,0.0326410233160855
"CAALFM_CR08520CA",-0.422746473950909,-0.216333736114431,-0.460451045488502,-0.0376402411327847,-0.245897424080454,-0.0326331513810485,-0.322909320912307,-0.206148205996509,-0.00191883424137028
"tL(CAA)4",1.49357878772284,0.432721482236455,2.46495465339347,0.0344673663160084,1.2701972413016,0.149903205455609,1.40707980087426,0.0581295727189318,0.0126715874483759
"SSY5",0.286680440268798,0.39126499070496,0.487201370272589,0.0759473061653887,0.17012361460964,0.0798215778648128,0.278647452906824,0.509716018340013,0.0823054085819126
"CAALFM_CR08550WA",0.255748416550869,0.258052574863006,0.332321990877104,-0.129372745479433,0.431830475585713,-0.00682233133528231,0.328088691471638,0.526385739553695,0.0121777956063482
"CAALFM_CR08560CA",0.023388052946235,-0.282607962558724,0.154480931673423,-0.0544007190276763,0.0800741538981521,-0.170884227044914,0.029995432762923,-0.208645553893818,-0.0264386029690183
"SKI2",-0.287179162119767,-0.123416951069731,-0.187475917277769,0.00676205237616021,-0.324505135869719,-0.0906379896275682,-0.205933179830684,-0.057755952730301,0.13803420138431
"CAALFM_CR08580CA",0.0027161421508655,0.448316925216992,-0.261246050572584,0.475285057621848,-0.0687340874631578,0.293736454570517,-0.0821509811141073,0.213064608553905,0.0434291053612245
"CAALFM_CR08590WA",-0.205419383550745,-0.0365393842266625,-0.575093259771232,0.0457661205757772,-0.131123986850183,0.0990686638943879,-0.249517097056232,0.00729861878601559,0.0889695892835107
"PEX19",0.00986488941564146,-0.484697500666439,0.168055890049311,-0.288024745789598,0.124651386603972,-0.125325201935615,0.168234416000793,0.0800542782903331,-0.0963950041016589
"CAALFM_CR08610WA",-0.295425873376364,0.0820681586404973,0.239148207383482,0.169530681304258,0.220895314850941,-0.00590826611616425,-0.124550012242709,-0.118603065428329,-0.0180736120025522
"CAALFM_CR08620CA",-0.153271585646916,0.023309312848017,-0.216794730067011,-0.0135853139405626,-0.0109432272815509,0.0973512592638275,-0.0865767386247409,0.158406574165572,0.0564119497376966
"CDC23",0.118615060630084,-0.129100532242427,0.0446488702992991,-0.11015498880571,0.210345111027288,0.0550235535098386,0.107845609839561,0.13735957208462,-0.0128419777783695
"CAALFM_CR08640CA",-0.189630176067014,-0.0731680033503112,-0.57221975576475,-0.133260047700164,-0.272951074528691,-0.173113302489865,-0.271798560032275,-0.232607013928635,0.0894768128671903
"CAALFM_CR08650CA",0.61383289255583,0.0408904811457367,1.07992614197959,0.125856952615211,0.454123911460277,0.106157573388677,0.549733649766407,0.234075630674062,0.00627237891810009
